mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
30,1172.4666926356585,0.4217506088617477,11.892032250594495,951362.5800475596,155.0,72.42,0.46722580645161293,696.7792505349532,106.94304930464293,205.14856733636,163.59582545970235,0.85,0.8,0.65,0.65,6.762135718713989,0.5380636893827927,1.969220049185742,2.622612793311971,0,1,0
31,1089.5659999430252,0.3919302158068436,14.055665734195454,1124453.2587356365,224.0,110.91000000000001,0.4951339285714286,650.1458324318832,98.13597596967706,193.96247572716106,147.3217158143039,0.85,0.8,0.65,0.9000000000000001,9.501037711367463,0.7546914201940588,2.764664300005705,1.0352723026282276,0,1,0
32,940.9439089745911,0.3384690320052486,21.394716249448916,1711577.2999559133,359.0,177.66,0.49487465181058493,567.1404563528922,81.82055099441203,173.36335576062274,118.61954586666411,0.85,0.8,0.6500000000000001,0.9,14.59028280955096,1.099084834874866,4.194366800220694,1.510981804802395,0,1,0
33,781.2537702034655,0.281026536044412,22.477093204689385,1798167.4563751507,449.0,198.91097193407833,0.4430088461783482,477.2630150831685,65.39637988618443,151.37284818311704,87.2215270509955,0.85,0.8625312178375042,0.5137284818311704,0.5059449326892376,17.41036120783469,0.2808732877516166,3.8292639818541314,0.9565947272489482,1,1,0
34,750.0621180502742,0.2698065172842713,25.238836722348434,2019106.9377878748,515.0,227.39513692177073,0.44154395518790435,427.2621519829596,63.218367355475785,154.5559718349562,105.02562687688261,0.85,0.7078870515121034,0.4792078607124532,0.6096152519707745,19.458609681972725,0.26348810314025756,4.114876840397327,1.4018620968381248,1,1,0
35,895.5717913997257,0.322148126402779,60.63968276771131,4851174.621416904,470.0,276.074652742595,0.587392878175734,468.1611629798064,91.10893544328023,189.42218651947434,146.8795064571648,1.0,1.0,0.8547709005537988,1.0,45.606715690488784,2.7727286171736925,7.6126653199751475,4.647573140073682,0,1,0
36,1052.6210065996565,0.37864064985599155,127.77347814874965,10221878.251899973,449.0,269.4,0.6,539.8401877255442,113.85505792375464,217.86515835612653,181.0606025942313,1.0,1.0,1.0,1.0,91.05496162735795,7.192036600772208,14.054631450174886,15.4718484704446,0,1,0
37,1182.2874000036259,0.4252832374113762,51.079721069593674,4086377.685567494,493.0,281.5925908346599,0.5711817258309532,608.0509208581091,130.1701495677156,238.29817528344216,205.76815429435908,0.9715339066156513,1.0,0.9743011572205738,0.847541067852917,23.403638165751154,5.025505041573542,10.508161634969817,12.142416227299163,0,1,0
38,1230.184481374194,0.44251240337201225,37.398050432482535,2991844.034598603,470.0,219.42,0.4668510638297872,664.1553455418948,126.9425895664661,232.57000715224967,206.51653911358352,0.85,0.8,0.65,0.65,20.049350419591416,1.8186165684253959,6.605806740527188,8.924276703938537,0,1,0
39,1169.6840198977166,0.4207496474452218,24.937324536947763,1994985.9629558208,314.0,149.6927251433814,0.4767284240235077,628.3240108122084,123.49350238877557,225.8679267757863,191.99857992094644,0.85,0.8641039018369041,0.7143164149928308,0.65,13.160814917958684,1.3004910100657514,4.711768605933697,5.7642500029896295,0,1,0
