mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
54,1082.0452083927894,0.38922489510531993,62.43770259535078,4995016.207628062,155.0,93.0,0.6,700.4240119632727,77.18195277511617,168.590179882835,135.84906377156548,1.0,1.0,1.0,1.0,42.988736187456404,3.4512747393949486,8.11597841644854,7.881713252050884,0,1,0
55,1141.7408721168572,0.4106981554377184,38.2026490682333,3056211.925458664,224.0,134.4,0.6,747.0723010933214,80.94473586214002,169.61874391120898,144.10509125018683,1.0,1.0,1.0,1.0,25.105856099189012,2.4318005211679683,5.740671802271168,4.924320645605149,0,1,0
56,1195.9733690757225,0.43020624786896494,61.23132043930832,4898505.635144666,359.0,136.90274777463054,0.38134470132209064,789.1246300181086,84.42708822799321,170.7781045996959,151.64354622992477,0.5,0.815265970841421,0.6780886049498862,0.9,54.084370226651494,1.1377099231827046,4.336575064619542,1.6726652248545804,0,1,0
57,1202.2169594744412,0.4324521436958422,76.42848855409785,6114279.084327828,449.0,169.71402522799124,0.37798223881512527,792.1986882752753,87.49484023088746,171.86461217576792,150.6588187925104,0.5,0.8,0.6501032109741349,0.9000000000000001,67.69980457120673,1.4209904728512386,5.216665134410004,2.0910283756298824,0,1,0
58,1193.1358876008364,0.42918557107943756,87.35806952947313,6988645.56235785,515.0,194.24807843497254,0.3771807348251894,784.59126672621,89.98460064087682,172.99507291018597,145.56494732356356,0.5,0.8,0.6411729377246065,0.9,77.4513530703277,1.672339615881984,5.880364011950418,2.354012831313021,0,1,0
59,1141.8934924061773,0.41075305482236596,29.86426119872339,2389140.8958978713,470.0,232.61999999999998,0.4949361702127659,752.6662998908271,87.1405321873644,169.49390032619252,132.59276000179318,0.85,0.8,0.65,0.9,20.90337735759489,1.4747692481978283,5.411686943309035,2.074427649621636,0,1,0
60,936.2064423090205,0.3367649073054031,23.192353639860986,1855388.291188879,449.0,198.09931077248126,0.44120113757790924,636.5988138544259,66.48407140395058,141.222204900789,91.90135214985507,0.85,0.8831973566750609,0.41222204900788995,0.5560859158913044,18.87734942410799,0.2897029152320718,2.956155743806385,1.0691455567145405,0,1,0
61,996.3667065661466,0.3584052901317074,28.257093434469674,2260567.474757574,493.0,240.6339390524634,0.4881012962524613,634.7061845718375,73.50022494832993,167.45166381942266,120.70863322655651,0.85,0.9240947945620623,0.6175152321496442,0.7895409772163137,20.74591660030168,0.3490199173402094,5.329697701807553,1.8324592150202337,0,1,0
62,885.586577168463,0.3185563227224687,24.882039697023572,1990563.1757618857,470.0,215.15707029424615,0.45778100062605565,561.7757409599345,63.377487735621436,154.81403926951938,105.61930920338772,0.85,0.7924733336315454,0.5239577283115824,0.6711065713982834,19.061507266636042,0.2647448806443478,4.138279754184757,1.4175077955584259,0,1,0
63,902.1291415169513,0.3245068854377523,21.1137922992806,1689103.383942448,314.0,170.49321283673623,0.5429720154036186,543.9763521050413,72.51449981708751,166.24646978533536,119.39181980948716,0.8505345636885099,1.0,0.9180401351645442,1.0,12.625143743437803,1.558917309671998,5.000605789466365,1.9291254567044347,0,1,0
