anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
19,1,329.78262809962325,532.1640572491802,107.38002071505687,324.02618631637034,25.055255161350427
19,2,329.78262809962325,532.1640572491802,69.60741407275351,279.8728470303912,25.124082166752636
19,3,329.78262809962325,532.1640572491802,75.38979698222009,187.65284862925765,27.621511643091164
19,4,329.78262809962325,532.1640572491802,78.67223663500525,99.30571116955333,27.18644257796425
19,5,329.78262809962325,532.1640572491802,53.28448232177066,93.29582846902136,25.76777182794413
19,6,329.78262809962325,532.1640572491802,57.09763032283482,124.37610965472948,19.48032898251933
19,7,329.78262809962325,532.1640572491802,159.60189459780548,114.98279810452813,13.58201175447885
19,8,329.78262809962325,532.1640572491802,60.46586985892993,166.33903502095419,12.343980605012423
19,9,329.78262809962325,532.1640572491802,139.36788934018836,303.3639867391646,11.772891157681066
19,10,329.78262809962325,532.1640572491802,72.15214319325139,356.55079677635206,12.751643840886581
19,11,329.78262809962325,532.1640572491802,102.81859478692759,318.7899125127405,14.219422032197249
20,0,429.17273877522905,317.21946649314845,45.54881329853131,268.0680284317462,18.917542480815726
20,1,429.17273877522905,317.21946649314845,149.7343857308072,263.97933012439984,24.226509413424786
20,2,429.17273877522905,317.21946649314845,106.80418927492428,296.48784667148055,25.864870643095813
20,3,429.17273877522905,317.21946649314845,48.8304805203633,159.88313635872248,26.53837356273126
20,4,429.17273877522905,317.21946649314845,90.41488278006862,107.00892417496088,26.51284271066296
20,5,429.17273877522905,317.21946649314845,112.70668504996542,76.58117012774096,23.674086847548985
20,6,429.17273877522905,317.21946649314845,49.49475182522845,102.65210015822608,22.501119012040782
20,7,429.17273877522905,317.21946649314845,131.9351484527252,140.9974712913406,16.623869390512645
20,8,429.17273877522905,317.21946649314845,82.14216654341928,198.01403550227565,13.704780955238645
20,9,429.17273877522905,317.21946649314845,89.0002436260129,231.44055441230776,13.732148151990785
20,10,429.17273877522905,317.21946649314845,45.195890233721535,317.18705372111845,13.003435260749601
20,11,429.17273877522905,317.21946649314845,80.49859167136938,186.82643056312247,15.095505159457442
21,0,384.0262284337534,730.1809870504998,125.08650938791007,215.15171340772307,20.059440874204938
21,1,384.0262284337534,730.1809870504998,90.61873195787396,261.6962730825993,21.525158316155657
21,2,384.0262284337534,730.1809870504998,72.9784689247221,260.95645803347526,25.988619602339355
21,3,384.0262284337534,730.1809870504998,58.779608533044595,162.13932025651332,29.82219936698818
21,4,384.0262284337534,730.1809870504998,68.91930135838763,87.50665191903668,26.75485436484466
21,5,384.0262284337534,730.1809870504998,121.25423302848367,108.12826925657255,23.697851703037188
21,6,384.0262284337534,730.1809870504998,83.79976260301667,121.3403588105753,20.09718818921168
21,7,384.0262284337534,730.1809870504998,58.297700383156055,116.3215686189954,17.56262866180568
21,8,384.0262284337534,730.1809870504998,123.14768721072586,243.1823325906417,13.143572974807446
21,9,384.0262284337534,730.1809870504998,89.32137212873815,257.85343433081425,12.090784712508679
21,10,384.0262284337534,730.1809870504998,139.12855440895117,278.4722324667291,11.908896423161043
21,11,384.0262284337534,730.1809870504998,141.46519825864416,274.5521333832161,15.709021786334112
22,0,414.90143233961413,597.4538488435865,97.90178381113947,268.3283470853008,20.469385521132956
22,1,414.90143233961413,597.4538488435865,58.52620197940661,319.09576031736276,22.66481740515985
22,2,414.90143233961413,597.4538488435865,71.47529403639162,354.92445684784394,27.19843381789707
22,3,414.90143233961413,597.4538488435865,117.10433968647654,162.31660388311053,27.690547005745604
22,4,414.90143233961413,597.4538488435865,112.53049391869294,88.21812863009232,26.863712603697376
