mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
93,210.11828601631072,0.07558211727205422,0.0,0.0,449.0,0.0,0.0,77.23674865902827,11.016187985822807,92.28035389805663,29.584995473402998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
94,219.25836981081727,0.07886991719813571,0.0,0.0,515.0,0.0,0.0,82.77118812946847,11.76869560886072,93.76152281795034,30.956963254537747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
95,244.25323337878166,0.0878608753161085,0.0,0.0,470.0,0.0,0.0,97.01736046405884,14.428483859840469,97.62547031627501,35.18191873860733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
96,281.31472816022176,0.10119234825907257,1.0985436993591016,87883.49594872813,449.0,11.78819713182906,0.026254336596501247,117.99123354246376,18.485220497068127,103.2499424432998,41.588331677390094,0.061170194044376784,0.0,0.044999203061074175,0.017017839400608154,1.0148914630660448,0.0,0.05677287927845181,0.02687935701460488,1,1,0
97,292.31647284299726,0.10514981037517887,1.2901835762896146,103214.68610316915,493.0,16.93358541025558,0.034348043428510305,119.32587527626619,22.082211110834994,105.07004716264247,45.838339293253604,0.0597345235811864,0.035965464641695345,0.06426820347011579,0.05711418873835048,1.0911289451433575,0.009137050177614065,0.08930211511645822,0.1006154658521848,1,1,0
98,287.40136148926865,0.10338178470837002,1.060045746220776,84803.65969766208,470.0,14.401892145650782,0.0306423237141506,115.91592505665656,22.754489771513914,104.03684075574023,44.69410590535793,0.05163563472579419,0.05032240928727342,0.05342877470832657,0.04800790130479701,0.8966061898006121,0.0121640191178328,0.07077179479654937,0.08050374250578166,1,1,0
99,271.64040298723336,0.0977123751752638,0.47544541891226777,38035.63351298142,314.0,6.088945144092697,0.0193915450448812,107.36157773963262,20.799162105855522,101.61066225383976,41.86900088790544,0.03575623473535845,0.021691542873221323,0.03221324507679526,0.028510183035845744,0.41238724989786757,0.003464254673655465,0.027926456399844275,0.03166745794090045,1,1,0
100,258.737475519197,0.09307103435942338,0.015680182862984116,1254.4146290387293,180.0,0.1434211545993267,0.0007967841922184816,100.28121795019476,19.2417003952004,99.66639422071489,39.54816295308696,0.0023903525766554453,0.0,0.0,0.0,0.015680182862984116,0.0,0.0,0.0,1,1,0
101,249.7034783797391,0.08982139510062558,0.0,0.0,155.0,0.0,0.0,96.13113267242986,17.60163870879944,98.2257913216152,37.744915676894585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
102,237.876858229464,0.08556721519045468,0.0,0.0,155.0,0.0,0.0,90.45506776621329,15.658077174529012,96.38745376227082,35.37625952645089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
103,225.16843228733524,0.08099583895227887,0.0,0.0,224.0,0.0,0.0,84.19308684922584,13.665279300810125,94.47167742030857,32.83838871699071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
104,214.7163983533725,0.07723611451560163,0.0,0.0,359.0,0.0,0.0,79.02592446250816,12.025210922280417,92.97378978603805,30.691473182545888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
105,210.73237937749917,0.07580301416456804,0.0,0.0,449.0,0.0,0.0,77.38371160099732,11.179501658123426,92.46373943815985,29.705426680218586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
106,220.53349515206406,0.07932859537844031,0.0,0.0,515.0,0.0,0.0,83.1801059717508,12.068300232443756,94.09927004893314,31.18581889893637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
107,245.02527901277153,0.08813858957293941,0.0,0.0,470.0,0.0,0.0,97.15485877346995,14.664761984727878,97.88489002327726,35.32076823129644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
108,281.90643779355173,0.10140519345091789,1.1070567430747302,88564.53944597843,449.0,11.992823773026204,0.026710075218321166,118.03745662774294,18.69542395677674,103.47801442138463,41.69554278764742,0.061327352534325995,0.0,0.04815712275763332,0.018166529867650917,1.0175296275534123,0.0,0.06082014012607233,0.028706975395245637,1,1,0
109,293.2820898624347,0.10549715462677507,1.320250888334043,105620.07106672342,493.0,17.45106638089076,0.035397700569758134,119.75232028691534,22.37691545944935,105.17740044744367,45.97545366862635,0.06105262634137467,0.04105581248139786,0.06562901975632826,0.058455525019170826,1.115516019393978,0.01045935000034151,0.09123721125898043,0.10303830768074296,1,1,0
110,287.8107156656512,0.10352903441210475,1.0756770407186214,86054.16325748971,470.0,14.617455685931102,0.03110096954453426,116.1454921297431,22.80113301239147,104.0958412282665,44.768249295250136,0.05238041339802152,0.051174545418690334,0.054209663315291826,0.048766185974149126,0.9096750996614108,0.012375425418529802,0.07182538269691412,0.08180113294176665,1,1,0
111,272.33748053672826,0.097963122495226,0.5017042446397342,40136.33957117874,314.0,6.45603471298942,0.020560620105061846,107.75223257569964,20.878740014237835,101.71127829031683,41.99522965647399,0.03765370108196966,0.023851514672169793,0.03422556580633653,0.030435706624179482,0.43438282189746336,0.0038121180039040192,0.029684682860681454,0.033824621877685354,1,1,0
112,258.5132275483636,0.09299036962171353,0.010071843651688473,805.7474921350778,180.0,0.09212975500147436,0.0005118319722304131,100.18064657843426,19.202027891704418,99.62038863263592,39.51016444558901,0.0015354959166912394,0.0,0.0,0.0,0.010071843651688473,0.0,0.0,0.0,1,1,0
113,249.74937437048857,0.08983790444981603,0.0,0.0,155.0,0.0,0.0,96.20165085869128,17.595067418094985,98.2175800860389,37.73507600766341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
114,237.60614005998968,0.08546983455395313,0.0,0.0,155.0,0.0,0.0,90.38592803031241,15.594181740059057,96.31301724713894,35.313013042479284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
115,225.02895380090132,0.08094566683485659,0.0,0.0,224.0,0.0,0.0,84.1792704574774,13.626583997472018,94.426086190112,32.797013155839906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
116,214.35444932174454,0.07710591702221027,0.0,0.0,359.0,0.0,0.0,78.92843081109787,11.938133124685356,92.87381201915335,30.614073366807972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
117,210.7429013365575,0.07580679904192716,0.0,0.0,449.0,0.0,0.0,77.43955751712785,11.166003739933315,92.44762321701374,29.6897168624826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
118,220.62367430392163,0.07936103392227396,0.0,0.0,515.0,0.0,0.0,83.31892085189567,12.042408306776942,94.07382785513009,31.188517290118945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
119,245.28848996506832,0.08823326977160731,0.0,0.0,470.0,0.0,0.0,97.35664435889701,14.677684356130344,97.90289534097471,35.35126590906623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
120,282.71505410100093,0.10169606262625933,1.1383654163180232,91069.23330544186,449.0,12.364852742298948,0.027538647532959797,118.51263039253912,18.78869918604703,103.59227423409956,41.82145028831525,0.06294294333463302,0.0,0.049739181702917024,0.019515538803377655,1.0446591082458045,0.0,0.06285085375743787,0.030855454314780907,1,1,0
